,zipcode,neighborhood,number_tests,Race Total,"Total, not Hispanic/Latino","White, not Hispanic/Latino","Black, not Hispanic/Latino","Native, not Hispanic/Latino","Asian, not Hispanic/Latino","PI, not Hispanic/Latino","Other, not Hispanic/Latino","2+, not Hispanic/Latino","2+, not Hispanic/Latino, incl. Other","2+, not Hispanic/Latino, excl. Other","Total, Hispanic/Latino","White, Hispanic/Latino","Black, Hispanic/Latino","Native, Hispanic/Latino","Asian, Hispanic/Latino","PI, Hispanic/Latino","Other, Hispanic/Latino","2+, Hispanic/Latino","2+, Hispanic/Latino, incl. Other","2+, Hispanic/Latino, excl. Other",Total Population,Poverty Total,Under .50,.50 to .99,1.00 to 1.24,1.25 to 1.49,1.50 to 1.84,1.84 to 1.99,Over 2.00,Agg Public Assistance,Transport Total,"Car/Truck/Van, alone","Car/Truck/Van, carpool","Public Transport, no taxi",Walk,"Taxi, Motorcycle, Bike, or Other",Work from home,area,Median Family Income,positive_rate,Population Density,Under 2.00,Car/Truck/Van,test_rate
10,10005,Lower Manhattan,38770,55343.0,0.8975660878521222,0.5906257340585078,0.050033427895126756,0.0010660788175559691,0.2187087797914822,0.0003071752525161267,0.0031620981876660102,0.0336627938492673,0.0015178071300796848,0.03214498671918761,0.10243391214787778,0.06185064055074716,0.010913756030572971,0.0016804293225882226,0.0038667943552030066,0.0,0.01555752308331677,0.00856476880544965,0.0017346367200910685,0.006830132085358582,55343.0,53499.0,0.04994485878240715,0.05687956784238958,0.020710667489111947,0.02185087571730313,0.020224677096768163,0.005121591057776781,0.8252677620142432,1845800.0,34252.0,0.045778348709564404,0.011736540931916385,0.5474424851103585,0.29583673946046946,0.041428237767137686,0.057777648020553546,3.308911906999267,152952.52951592795,0.07513094700323439,16725.437713507632,0.17473223798575677,0.057514889641480785,0.7005402670617784
11,10006,Lower Manhattan,38770,55343.0,0.8975660878521222,0.5906257340585078,0.050033427895126756,0.0010660788175559691,0.2187087797914822,0.0003071752525161267,0.0031620981876660102,0.0336627938492673,0.0015178071300796848,0.03214498671918761,0.10243391214787778,0.06185064055074716,0.010913756030572971,0.0016804293225882226,0.0038667943552030066,0.0,0.01555752308331677,0.00856476880544965,0.0017346367200910685,0.006830132085358582,55343.0,53499.0,0.04994485878240715,0.05687956784238958,0.020710667489111947,0.02185087571730313,0.020224677096768163,0.005121591057776781,0.8252677620142432,1845800.0,34252.0,0.045778348709564404,0.011736540931916385,0.5474424851103585,0.29583673946046946,0.041428237767137686,0.057777648020553546,3.308911906999267,152952.52951592795,0.07513094700323439,16725.437713507632,0.17473223798575677,0.057514889641480785,0.7005402670617784
12,10007,Lower Manhattan,38770,55343.0,0.8975660878521222,0.5906257340585078,0.050033427895126756,0.0010660788175559691,0.2187087797914822,0.0003071752525161267,0.0031620981876660102,0.0336627938492673,0.0015178071300796848,0.03214498671918761,0.10243391214787778,0.06185064055074716,0.010913756030572971,0.0016804293225882226,0.0038667943552030066,0.0,0.01555752308331677,0.00856476880544965,0.0017346367200910685,0.006830132085358582,55343.0,53499.0,0.04994485878240715,0.05687956784238958,0.020710667489111947,0.02185087571730313,0.020224677096768163,0.005121591057776781,0.8252677620142432,1845800.0,34252.0,0.045778348709564404,0.011736540931916385,0.5474424851103585,0.29583673946046946,0.041428237767137686,0.057777648020553546,3.308911906999267,152952.52951592795,0.07513094700323439,16725.437713507632,0.17473223798575677,0.057514889641480785,0.7005402670617784
13,10038,Lower Manhattan,38770,55343.0,0.8975660878521222,0.5906257340585078,0.050033427895126756,0.0010660788175559691,0.2187087797914822,0.0003071752525161267,0.0031620981876660102,0.0336627938492673,0.0015178071300796848,0.03214498671918761,0.10243391214787778,0.06185064055074716,0.010913756030572971,0.0016804293225882226,0.0038667943552030066,0.0,0.01555752308331677,0.00856476880544965,0.0017346367200910685,0.006830132085358582,55343.0,53499.0,0.04994485878240715,0.05687956784238958,0.020710667489111947,0.02185087571730313,0.020224677096768163,0.005121591057776781,0.8252677620142432,1845800.0,34252.0,0.045778348709564404,0.011736540931916385,0.5474424851103585,0.29583673946046946,0.041428237767137686,0.057777648020553546,3.308911906999267,152952.52951592795,0.07513094700323439,16725.437713507632,0.17473223798575677,0.057514889641480785,0.7005402670617784
14,10280,Lower Manhattan,38770,55343.0,0.8975660878521222,0.5906257340585078,0.050033427895126756,0.0010660788175559691,0.2187087797914822,0.0003071752525161267,0.0031620981876660102,0.0336627938492673,0.0015178071300796848,0.03214498671918761,0.10243391214787778,0.06185064055074716,0.010913756030572971,0.0016804293225882226,0.0038667943552030066,0.0,0.01555752308331677,0.00856476880544965,0.0017346367200910685,0.006830132085358582,55343.0,53499.0,0.04994485878240715,0.05687956784238958,0.020710667489111947,0.02185087571730313,0.020224677096768163,0.005121591057776781,0.8252677620142432,1845800.0,34252.0,0.045778348709564404,0.011736540931916385,0.5474424851103585,0.29583673946046946,0.041428237767137686,0.057777648020553546,3.308911906999267,152952.52951592795,0.07513094700323439,16725.437713507632,0.17473223798575677,0.057514889641480785,0.7005402670617784
15,10010,Gramercy Park and Murray Hill,102404,135768.0,0.9164898945259561,0.6721318720169701,0.04289670614577809,0.0009133227270048907,0.17353868363679217,0.0,0.00604708031347593,0.02096222968593483,0.003410229214542455,0.017552000471392375,0.08351010547404396,0.06948618231100112,0.002658947616522303,0.0005818749631724707,0.00154675623121796,0.00018413764657356668,0.006363797065582464,0.0026884096399740734,0.0010900948677155147,0.0015983147722585587,135768.0,131421.0,0.04651463616925758,0.030261525935733256,0.01401602483621339,0.0142366897223427,0.017911901446496376,0.009496199237564772,0.8675630226523919,3721700.0,88286.0,0.048308905149174276,0.01524590535305711,0.4135650046439979,0.3923838434179825,0.06171986498425571,0.06877647645153252,4.294760109401885,134349.080387131,0.07039515202404101,31612.47579411552,0.13243697734760806,0.06355481050223138,0.7542572623887809
16,10016,Gramercy Park and Murray Hill,102404,135768.0,0.9164898945259561,0.6721318720169701,0.04289670614577809,0.0009133227270048907,0.17353868363679217,0.0,0.00604708031347593,0.02096222968593483,0.003410229214542455,0.017552000471392375,0.08351010547404396,0.06948618231100112,0.002658947616522303,0.0005818749631724707,0.00154675623121796,0.00018413764657356668,0.006363797065582464,0.0026884096399740734,0.0010900948677155147,0.0015983147722585587,135768.0,131421.0,0.04651463616925758,0.030261525935733256,0.01401602483621339,0.0142366897223427,0.017911901446496376,0.009496199237564772,0.8675630226523919,3721700.0,88286.0,0.048308905149174276,0.01524590535305711,0.4135650046439979,0.3923838434179825,0.06171986498425571,0.06877647645153252,4.294760109401885,134349.080387131,0.07039515202404101,31612.47579411552,0.13243697734760806,0.06355481050223138,0.7542572623887809
17,10017,Gramercy Park and Murray Hill,102404,135768.0,0.9164898945259561,0.6721318720169701,0.04289670614577809,0.0009133227270048907,0.17353868363679217,0.0,0.00604708031347593,0.02096222968593483,0.003410229214542455,0.017552000471392375,0.08351010547404396,0.06948618231100112,0.002658947616522303,0.0005818749631724707,0.00154675623121796,0.00018413764657356668,0.006363797065582464,0.0026884096399740734,0.0010900948677155147,0.0015983147722585587,135768.0,131421.0,0.04651463616925758,0.030261525935733256,0.01401602483621339,0.0142366897223427,0.017911901446496376,0.009496199237564772,0.8675630226523919,3721700.0,88286.0,0.048308905149174276,0.01524590535305711,0.4135650046439979,0.3923838434179825,0.06171986498425571,0.06877647645153252,4.294760109401885,134349.080387131,0.07039515202404101,31612.47579411552,0.13243697734760806,0.06355481050223138,0.7542572623887809
18,10022,Gramercy Park and Murray Hill,102404,135768.0,0.9164898945259561,0.6721318720169701,0.04289670614577809,0.0009133227270048907,0.17353868363679217,0.0,0.00604708031347593,0.02096222968593483,0.003410229214542455,0.017552000471392375,0.08351010547404396,0.06948618231100112,0.002658947616522303,0.0005818749631724707,0.00154675623121796,0.00018413764657356668,0.006363797065582464,0.0026884096399740734,0.0010900948677155147,0.0015983147722585587,135768.0,131421.0,0.04651463616925758,0.030261525935733256,0.01401602483621339,0.0142366897223427,0.017911901446496376,0.009496199237564772,0.8675630226523919,3721700.0,88286.0,0.048308905149174276,0.01524590535305711,0.4135650046439979,0.3923838434179825,0.06171986498425571,0.06877647645153252,4.294760109401885,134349.080387131,0.07039515202404101,31612.47579411552,0.13243697734760806,0.06355481050223138,0.7542572623887809
19,10012,Greenwich Village and Soho,63593,82461.0,0.9291665150798559,0.6897684966226458,0.023623288584906803,0.0010914250372903555,0.1783267241483853,0.0,0.004729508494924874,0.03162707219170274,0.001552248941924061,0.030074823249778684,0.07083348492014407,0.04836225609682153,0.00238900813718,1.2126944858781727e-05,0.0006912358569505585,0.0,0.01369132074556457,0.00568753713876863,0.0019888189568402033,0.003698718181928427,82461.0,79046.0,0.039483338815373324,0.05003415732611391,0.024137843787161904,0.014156314044986464,0.02609872732333072,0.009171874604660577,0.836917744098373,1435800.0,50573.0,0.05127241808870346,0.013722737429062938,0.502481561307417,0.2491250271884207,0.08215846400253099,0.1012397919838649,3.6861328641063094,118763.28760262427,0.07271261444804211,22370.598955605576,0.1630822559016269,0.0649951555177664,0.7711888044045063
